,blog_id,url,user,date,text,sentiment,toxicity
20,311,https://albertapolitics.ca/2019/01/not-a-lot-of-light-between-ucp-and-alberta-party-ministry-of-truth-schemes-or-for-that-matter-the-ndp-approach/,14,2019-01-03,I live in the NWT on the Slave River The oils sands is sending it pollution directly past my door The Peace Athabasca Delta is the largest inland delta in North America and it is on three flyways It used to be that a million birds would pass through a few years ago It is being increasingly polluted and so is our river system So its not just BC Alberta politicians dont care about,-0.104545,0.2052082
21,311,https://albertapolitics.ca/2019/01/not-a-lot-of-light-between-ucp-and-alberta-party-ministry-of-truth-schemes-or-for-that-matter-the-ndp-approach/,15,2019-01-03,Kenney Mandel and Notley are standing on the wrong side of history and science The rightwings departure from reality may not be entirelyh surprising Whats really disheartening is that the progressive party would join them Bring it on Albertas hypermilitant defense of the indefensible only stiffens resistance If Alberta cannot govern itself responsibly and reduce GHG emissions Ottawa will have to do it for us Kenney will leave Alberta more isolated than ever,0.183333,0.20198824
22,311,https://albertapolitics.ca/2019/01/not-a-lot-of-light-between-ucp-and-alberta-party-ministry-of-truth-schemes-or-for-that-matter-the-ndp-approach/,16,2019-01-03,Will Albertans see an oilsands clean up policy in any of the election platforms of the UCP AB Party and NDP And how theyre going to make industry pay for it Right now less than 2B put aside by industry to pay under ABs joke of liability insurance program that the oilsands industry keeps gaming Even the Auditor General has warned about this huge problem Only the AB Liberals have urged action  httpswwwthestarcomcalgary20181106ndpucpshutdownemergencydebateonoilpatchcleanupcostshtml EXCERPT CALGARYThe looming multibilliondollar cost of cleaning up Albertas oilpatch isnt an emergency the governing NDP and the official Opposition told the provincial legislature Tuesday The NDP and the United Conservative Party made the statements as they teamed up to shut down an emergency debate on the issue proposed by Liberal MLA David Swann The oil industry could face an estimated 260 billion in financial liabilities a joint investigation by National Observer Global News the Toronto Star and StarMetro Calgary revealed last week  a price tag Swann said could be a silent financial tsunami Note that when the Auditor General raised a red flag in 2017 he didnt have access to the actual internal data that AER has that was leaked in 2018 EXCERPT  Kelly Cryderman CALGARY Published May 5 2017 Updated May 5 2017 The estimated cost to clean up Albertas mines mostly oil sands operations has jumped in recent years  to 232billion as of 2016 According to new figures from the Alberta Energy Regulator the total cleanup liability increased almost 12 per cent from 208 billion in 2014 due to an uptick in oil sands mining activity The provinces energy watchdog calculates the figure which looks at end costs once mines are done their productive lives based on data provided by the companies themselves httpswwwtheglobeandmailcomreportonbusinessindustrynewsenergyandresourcesestimatedcleanupcostsforalbertasminesjumpsto232billionarticle34912511,0.078617,0.078333735
23,311,https://albertapolitics.ca/2019/01/not-a-lot-of-light-between-ucp-and-alberta-party-ministry-of-truth-schemes-or-for-that-matter-the-ndp-approach/,11,2019-01-03,I think most of Alberta must be saying Stephen who Its like the former Edmonton mayor just woke up from quite a Rip Van Winkle sleep at the end of the year As Edmonton mayor Mandel could be relied on for pithy quotes and was very good at channeling frustration and impatience It is a bit odd he has been so quiet for so long I suppose it is hard to get much attention when you lead a smaller party particularly when you dont have a seat in the Alberta legislature I think the Alberta party made a mistake in not choosing one of its existing Calgary MLAs as leader They might not be as pithy but if no one is paying attention that does not count for much as for Mandels experience  it is mostly at the civic vs the provincial level which is a whole different ball game I also think it would also have been much easier for the Alberta Party to break through in Calgary with a Calgary leader and an appeal to the many former PCs there However I think Mandel may have finally figured out that if the Alberta Party wants to go anywhere it will have to go after Kenney and the UCP not the NDP The Alberta Partys target voters are more moderatecentrist conservatives you know former PCs  the kind of voters who are holding their nose right now and supporting Kenney because they dont quite see the Alberta Party as a serious alternative Not surprisingly the Alberta Partys less confrontational approach to rehabilitating Albertas dirty crude image in the US and elsewhere in Canada is not that different from the approach the former PCs took However I wonder if it is a bit too late for PR now I think the PCs and the Federal Conservatives failure to take the environment seriously over their last 10 years in power made Alberta a bullseye target for environmentalists everywhere I certainly dont think any party that wants to get rid of the carbon tax here confrontational or not will be taken seriously outside of Alberta and if such a party comes to power this will only add to our troubles in getting pipeline projects approved beyond our provincial borders I suppose we will have to wait and see if Mandel has finally started to find his voice again or if this attack on the UCP is just a one time thing and Alberta voters will just go back to ignoring him and the Alberta Party,0.037636,0.22441691
24,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,9,2019-01-16,Could there be a more as the Brits used to say clueless clot than Andrew Scheer Viewing him only from the perspective of his public appearances and utterances I am struck by his dull slowwitted reponses He has some prearranged thing to say and seems unable to process any change by way of a reporters followup question  one wonders if he has even understood the query posed He merely repeats what hes already said Not a bright man Apparently confident that he could have beaten down Trump on NAFTA or done this and that better than PM Twinkletoes hisself merely by stating as much but without further explanation he has trouble grasping context and content He is not quick on his feet er brain Dear oh dear what a useless waste of time he is for a man occupying the role of Leader of the Opposition I imagine he is the life of any party even a social tea A buzzkill dimbulb From dull minds come dull policies and then one is reduced to sloganeering standing in for actual thoughtful reflection Gronk Just imagine the scintillating conversation you could have if by some major misfortune you were stuck alone in a room with him My definition of cruel and unusual punishment So the Alberta goodnatured if illinformed truck convoy is off but the cunning twisted minds of the Canadian far right who have purloined the yellow vest idea of the upset against MacronNeoliberalismDeluxe regular French folk for their own nefarious reasons might do something truculent themselves Oh joy Let us raise a cup of good cheer This hive of white supremacist blaggards racists misogynists and xenophobes need to have a territory to themselves  I nominate Ellesmere Island Trump can come and give lectures to a sellout crowd and then demand payment for looking after their defence from China Russia the Latin American and Muslim hordes and JT Federally your navelgazing outoftouch Jagmeet Singh looks set to sink the NDP That leaves only the Greens and Elizabeth May is no dope Ran into her when she protested our right of way spraying 35 years ago in NS Was sneakily impressed and thus slowly began my change to being environmentally responsible Shed roast Scheers underperforming neurons for a midmorning snack with ease and aplomb So its the Greens for me federally from now on not least because of Notley revealing her true spots and the relentlessly annoying Alberta TV ads of dubious logic polluting our airwaves night and day Voted NDP for years and for our good MP who got shot down for perhaps touching women inappropriately post his election loss to a Liberal nonentity in 2015 while being the best friend our vets ever had No reason to vote NDP whatsoever  not a single one,0.048004,0.40348747
25,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,17,2019-01-16,I have been thinking much the same thing myself about Elizabeth May and the Greens Living in Alberta as I do there is not much hope of the Green Party of Canada even running candidates in most ridings especially mine though so in the absence of some geriatric Communist running on a whim as used to happen occasionally I suppose I shall hold my nose and vote NDP anyway,0.048438,0.20629133
26,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,18,2019-01-16,Well certainly no brains These guys are all Conservative voters no doubt about that Both provincially and federally That they cant organise that they have no coherent strategy that they have no message beyond personal outrage is not at all surprising for a bunch of Albaturda redneck rightwing nutjobs that was Kleins level of competence and cri de coeur for the duration of his term Just another day chuckles and wonderment out on the flats,0.079018,0.61471856
27,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,1,2019-01-16,Based on the antics of the truckers demonstration in Nisku I assume the plan was to hold up traffic all the way across the country convinced that will help to make people like the pipeline idea As I suggested on an earlier post this is like the bully complaining to his teacher I have beat up every kid in my class twice and still nobody likes me The Rally4Rescources people were adamant that they were not part of the Yellow Vest movement and that they did not share the odious views some of the YV people have expressed Thus the R4R people were trying to attract participants with enough of an obnoxious streak that they were willing to inconvenience people for a prolonged period but not obnoxious enough to share the Yellow Vest views Maybe they were just targeting too small a slice of the population Enjoy your day,0.066667,0.21896783
28,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,11,2019-01-16,I think whoever is organizing this has finally figured out that driving around Nisku and tying up traffic to the airport in Edmonton is unlikely to get the attention of those who count in Ottawa Now I am not sure there is much Ottawa can really do about the current pipeline delays it seems it is the courts that are dealing with that now However I suppose Ottawa does have more powers on this issue than Alberta In any event I think one of the tactics is to put political pressure on Ottawa and see what happens Driving anywhere around Alberta is unlikely to do that I doubt the Federal Liberals are expecting to win big here in the upcoming election and even if they lose their few seats here I am sure they can survive without them Obviously the protestors need to go to Ontario however that is not as simple as it sounds First it is a long trip and a trucker who is not busy can afford a day or two off to protest but probably not a week or more Second the costs of traveling across Canada even with an empty truck are not insignificant Third they will get noticed if they actually manage to get someone to bankroll their trip to Ontario but that can be a double edged sword All it takes is a few of those angry yellow jackets to spout off too much about immigrants or something else not closely related to this issue and all that potential good will in Ontario towards Albertas struggling oil workers could dissipate very quickly If that happens of course there will also be those pictures of Scheer smiling in the cab of the truck in Nisku to tie him into the extreme and intolerant yellow jacket protestors As I well know from living in Alberta for many years dont get too close to the yellow jackets they are nasty and will sting you for no reason,0.03536,0.26824588
29,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,19,2019-01-16,Oils last stand,0.0,0.054292765
30,299,https://albertapolitics.ca/2019/01/no-truck-convoy-to-ottawa-no-trucks-no-glory-perhaps-but-no-conservative-pr-disaster-either/,20,2019-02-18,Boy are you WRONG About EVERYTHING you said in your article Why dont you try living through cold cold Canada winters with solar or wind energy you FOOL Try starting your electric car which will die after 40 kms as we have seen with so many Teslas There is an abundance of oil and it does no longer pollute  the factories and our cars are now made to expell no residue  do your research We are carbon NEGATIVE in Canada I am SO angry that people like you live comfortable lives with your central heating and gas cars whilst idiots at the Capitol who are slaves to the EU by the way and are trying to implement Agenda 21 and Agenda 2030  look them up to RID us ALL of our freedoms one by one and the fake global warming story is a big part of brainwashing us to make us feel guilty that we are destroying our planet DO your research on how clean Canada is We have so many trillions of trees that we are CARBON NEGATIVE Meaning that we are in fact HELPING the worlds atmosphere NOT destroying it at ALL DO you even CARE about those in Alberta who have been making YOUR life EASY If not you are living in ignorance and complete lack of gratefulness for the riches that we have in Canada and for those hardworking men and women who get the job done for those of us who work in office jobs I cant imagine seeing YOU do THEIR work so SHUT UP and accept the luxuries that we have here in Canada a good life compared to most around the globe STOP getting AWAY  one day you will SEE THIS but by then if most of your readers believe as you do it will be TOO LATE and you will feel like a total fool for having believed their lies Do your due diligence man and stop shouting from your high seat about things you know nothing about,-0.051804,0.7064959
31,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,9,2019-01-17,Very good post I believe Mr Jean is originally from BC Perhaps we can attribute his lack of Canadian history knowledge to the schooling there  we got a lot of it banged into our heads in high school in NS in the early sixties And submitted a flag design to replace the old ensign in Pearsons contest We were proud to be Canadian There seems in recent years to be a quite large number of people originally from outside the province who have taken up the cudgel to advance what they see as Albertas interests They all seem a bit light on facts preferring to retrieve opinion from their memories rather than facts from official sources One thinks of Jason Kenney who forgets he was responsible for the last equalization formula update in 2007 under Harper and which was Albertafriendly because it threw away half the royalty income from resources when it came to calculating provincial government revenue Misremembering facts accidentally on purpose seems a common Conservative characteristic of late It helps them to bamboozle the public You could have knocked me over with a feather to learn Mr Jean is a lawyer Lawyers tend to be somewhat adept at looking up precedents when formulating cases for clients Apparently this tendency to refer to facts professionally is abandoned when it comes to politics for Mr Jean when any old hearsay and prejudice will do do the job better His CBC TV phone interview rant before Christmas convinced me that he was a rural convenience store owner howling at overbearing government regulations and lacking in basic interview skills When they finally slowly turned the volume and let him go he was still talking Embarrassing for him Theres nobody more passionate than someone who feels theyre hard done by even if theyre full of it from beginning to end,0.14531,0.17702922
32,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,Blogger,2019-01-17,Mr Jean was born in BC but moved to Alberta before he was of age to attend kindergarten so we Albertans will have to take the rap for most of the flaws in his education He went to law school in Australia and prepped to practice in Canada at the University of Calgary DJC,0.5,0.20086661
33,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,21,2019-01-17,Donna KennedyGlans whose origin is not clear is another one with a poor grasp of history She and the less visible Don Hill have another incoherent blog post up not having learned much from the response to the last one In their view Maurice Strong continues to be the villain abetted by David Suzuki,-0.02619,0.16138655
34,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,3,2019-01-17,Dont be so fast to kick Brian Jean to the curb folks In my humble opinion Jean realizes as all shrewd political piranhas do that Jason Kenneys political luster and relevance is beginning to wane with Lougheedlike conservatives With the steady drip drip of UCP desertions combined reams of negative press Jean is merely biding his time until the Kenney Saves Alberta reclamation project falls flat on its face this election cycle After being conned politically eviscerated and stabbed in the back by Kenney during the PCWildrose merger and UCP leadership race Jean is licking his chops Expect more profound angry missives from Mr Jean as the election cycle heats up Then brace for the aftermath  a surefire bloodletting if Kenney loses to Rachel Notley and the NDP in the forthcoming,-0.0625,0.28321213
35,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,Blogger,2019-01-17,I profoundly hope you are right I am not that optimistic DJC,0.184524,0.12249595
36,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,22,2019-01-17,Sooner or later all politicians like cowboys will ride off into the sunset httpswwwyoutubecomwatchv6TkPLOjApU,0.0,0.23521781
37,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,11,2019-01-17,I suppose Mr Jean actually does have some things to be angry about For instance lets start with the fact not so long ago he was happily the leader of the official opposition and anticipating becoming Premier of Alberta that is until his leadership and party were stolen yes stolen from him I suppose that in itself is enough to make someone go a bit off This sort of reminds me of Nancy McBeth and her videos with horses around election time years ago Perhaps horses are the western equivalent of mans or womans best friend and they dont betray you or stab you in the back like say certain other Conservative people Speaking of Conservative people current UCP leader Kenney is certainly a very talented political organizer who seems to have learned how to silence and control his party from his former Federal leader but I am not sure strategy is his strongest point There is an old saying about keeping your friends close but your enemies closer Kenney seems to have banished or exiled a growing number of his former opponents and others from UCP la la land Right now there are a lot of free range Conservatives out there and I am not sure they are helpful to Kenney when even like Jean they might appear to be innocuous As a politician Kenney has seemed fairly skilled at channeling anger but with one little video Jean seems to now have turned some Albertans into mocking this sort of anger I am not sure Kenney is really much looking forward to Jeans next public foray but I have a feeling other Albertans are At the least it might be entertaining and whether intended or not might provide us with a respite from all the recent overly manufactured and calculated political anger,0.034929,0.3682305
38,297,https://albertapolitics.ca/2019/01/never-mind-the-facts-of-canadian-history-brian-jean-says-make-confederation-great-again/,8,2019-01-18,One of the principal drivers of Confederation was concern amongst leaders of what were then the British North American colonies about a new expansionist mood in the United States after the end of the Civil War Canada in the 18th  19th centuries was somewhat of an affront to the US Lets not forget one of the key milestones in Canadas Constitutional history the Quebec Act of 1774 was in fact among the socalled Intolerable Acts that led directly to the American Revolution Later in 1812 the US invaded the Canadian colonies partly in retaliation for heavyhanded British actions in support of the Napoleonic Wars in Europe In addition during the Civil War many Canadians actually supported the Confederacy not because of slavery but because a Confederate victory would weaken the United States httpswwwthecanadianencyclopediacaenarticleamericancivilwar As to the decentralization of Canadian governance most of that occurred in the early years of our history when jurisdictional disputes between the federal  provincial governments were appealed to what was then the highest Court the UK Judicial Committee of the Privy Council in London The Judicial Committees decisions eventually drew sharper boundaries around federal authority than had been anticipated by the drafters of the original BNA Act The Supreme Court of Canada didnt become Canadas Court of last resort until 1933 for criminal appeals and 1949 for other cases One of the legacies of this history is the inability of a federal government to impose its will on a province which is what would be needed to push a pipeline through its territory over provincial objections And for those nutjobs yelling notwithstanding clause that has nothing to do with this legal history which long predates the 1982 Constitution Act  the Charter,0.074242,0.10109485
39,295,https://albertapolitics.ca/2019/01/derek-fildebrandt-and-that-rule-of-law-thing-its-for-pipeline-protesters-not-law-abiding-gun-owners/,4,2019-01-19,the former Canadian Taxpayers Federation agitator will have to return to his native Ontario Aww hell no weve got enough crazy pistol packers as it is Unless you convince him to leave his bullets behind,-0.14,0.5095088
40,295,https://albertapolitics.ca/2019/01/derek-fildebrandt-and-that-rule-of-law-thing-its-for-pipeline-protesters-not-law-abiding-gun-owners/,23,2019-01-19,What Derek doest realize is that such a law would neutralize his handgun even if he didnt turn it in He would have to keep it hidden so noone saw it Who could he trust in politics He could never take it anywhere  if he was stopped by the cops they might find it He could not use it to threaten a burglar because although the threat might not lead to a charge his illegal gun would be confiscated anyway,-0.222222,0.2171858
41,295,https://albertapolitics.ca/2019/01/derek-fildebrandt-and-that-rule-of-law-thing-its-for-pipeline-protesters-not-law-abiding-gun-owners/,6,2019-01-19,Free career counseling right here Mr Fildebrandt Lots of options,0.378571,0.07188373
42,295,https://albertapolitics.ca/2019/01/derek-fildebrandt-and-that-rule-of-law-thing-its-for-pipeline-protesters-not-law-abiding-gun-owners/,24,2019-01-19,Among the things that got Mr Fildebrandt in trouble with his former friend Mr Kenney was his failure to remain at the scene of an accident as required by law and his act of shooting a deer on private land as forbidden by law This suggests a lack of concern for the rule of law  except when enforcement of a law is in what Mr Fildebrandt views as being his interests It is reasonable given this evidence not to take him very seriously David really is one of my favorite fiction writers in the province because of how seamlessly he can build a big story from facts that at first glance seem related and cogent But the idea that laws are worth breaking only if one considers them personally disadvantageous to follow them is somewhat undermined by the two incidents Mr Climenhaga references If you believe that laws are unjust when they inconvenience you why did Mister Fildebrandt plead guilty to the improper kill detail that he had made it inadvertently and list how he was changing his behavior to ensure that he did not violate the law again With respect to the hitandrun on a parked vehicle with no occupants Mister Fildebrandt maintains his innocence I cant wait until David comes back with an explanation that presumes bad faith of Mr Fildebrandt harder than he presumes Good Faith with respect to the Notleycrats in response to the perfect storm of structural denial of reproductive freedom and reinforcement of assigned identity happening to Albertan trans women One could be forgiven for wondering why this sexist propagandist who lets trans women die of a queer health crisis of choice instead of writing about how this government ignores the Alberta Human Rights Act when it doesnt personally benefit their middleaged bigoted credentialclass cisfeminist base to do so but it will probably be as likely to come as selfreflection at the sneer of an entitled Albertan to a migrant worker to go back to where he came from Mr Climenhaga I was born at the Royal Alex and Ive lived in Edmonton all but one year of my life and its statements like that that make me ashamed to be an Albertan Ontarians can become Albertans and Mr Fildebrandt despite his many flaws is mostdefinitely an Albertan and to treat him as a tourist is beneath even you,0.025926,0.35890388
